source_app,dataset,prf_source,implant_id,electrode_index,x_deg,y_deg,polar_deg,ecc_deg
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,34,-0.187381,-2.206463,184.854126,2.214406
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,35,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,36,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,37,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,38,-0.184162,-1.890596,185.563599,1.899545
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,39,-0.163657,-1.764409,185.299286,1.771983
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,40,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,41,-0.293720,-2.538203,186.600891,2.555141
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,42,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,43,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,44,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,45,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,46,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,47,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,48,-0.184162,-1.890596,185.563599,1.899545
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,49,-0.163657,-1.764409,185.299286,1.771983
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,50,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,51,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,52,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,53,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,54,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,55,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,56,-0.232405,-2.013594,186.583832,2.026961
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,57,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,58,-0.248390,-1.792324,187.890091,1.809454
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,59,-0.205565,-1.684953,186.955719,1.697447
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,60,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,61,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,62,-0.412290,-2.456487,189.527573,2.490845
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,63,-0.291442,-2.135790,187.770370,2.155582
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,64,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,65,-0.403268,-2.070859,191.019547,2.109759
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,66,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,67,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,68,-0.325089,-1.907494,189.671829,1.934998
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,69,-0.248390,-1.792324,187.890091,1.809454
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,70,-0.545273,-2.331574,193.162888,2.394485
implant_explorer,human_demo,Human Demo (fsaverage),89cbd8817dd3,71,-0.545273,-2.331574,193.162888,2.394485
