electrode_index,repetition_number,dx_to_stim_px,dy_to_stim_px,distance_to_stim_px,dx_to_stim_deg,dy_to_stim_deg,distance_to_stim_deg,stim_x_px,stim_y_px
396,9,5.540206185567058,-4.987628865979332,7.454550709690408,0.12111506300114652,-0.10903510882015928,0.1629647613479542,1256.0,868.0
439,3,2.3262411347518537,-0.8368794326240732,2.4721984147233775,0.05085421591804747,-0.01829511426319849,0.05404500423298052,1271.0,855.0
439,6,4.244897959183618,-0.28571428571433444,4.254502478192074,0.09279818594104187,-0.006246031746032811,0.0930081513982545,1271.0,855.0
439,5,6.888127853881315,-4.609589041095887,8.288221549838477,0.15058212836123874,-0.10077073820395732,0.18118973221452447,1271.0,855.0
439,2,1.3493975903613773,-19.03855421686751,19.086315006451002,0.029499330655955665,-0.41620394912985365,0.41724805305769275,1271.0,855.0
439,7,3.4538258575198597,-8.453825857519746,9.132145677952266,0.07550447082967027,-0.18481002638522334,0.1996388513485676,1271.0,855.0
439,10,1.7363344051445893,-4.900321543408381,5.198846833219951,0.03795819935691088,-0.10712647374062212,0.1136525682706695,1271.0,855.0
439,1,0.6112600536193895,-7.723860589812375,7.7480101486773725,0.01336282394995721,-0.16885217456062054,0.16938011075025255,1271.0,855.0
439,4,10.140939597315537,-25.56152125279641,27.499636809848322,0.22169220730798134,-0.5588032562764105,0.6011726158152954,1271.0,855.0
439,8,4.929292929292842,-19.426767676767668,20.04238586470886,0.10775982042648519,-0.42469072671155983,0.4381488243201631,1271.0,855.0
439,9,3.0345423143351127,-21.295336787564793,21.51045829249811,0.06633846670504816,-0.4655397236614859,0.4702425187832226,1271.0,855.0
560,9,4.770308123249379,-8.243697478991635,9.52441009805185,0.10428423591659058,-0.1802163865546227,0.20821418742130016,1213.0,820.0
560,3,4.479224376731281,-0.6842105263158373,4.531180316586963,0.09792082179131996,-0.014957602339182334,0.09905663636538722,1213.0,820.0
560,10,-5.202739726027403,1.6684931506849807,5.463732245513719,-0.11373767123287684,0.03647511415525222,0.11944325770053603,1213.0,820.0
560,4,-16.198996655518386,-5.4749163879598655,17.099187176607177,-0.3541280657748047,-0.11968775548123373,0.3738072307774958,1213.0,820.0
560,6,9.594080338266394,-11.71035940803381,15.138655653737413,0.20973725628376813,-0.25600146817007247,0.330947833319204,1213.0,820.0
560,8,8.07100591715971,-21.45266272189349,22.920686603462507,0.17644115713346364,-0.4689790433925049,0.5010716765812498,1213.0,820.0
560,5,-2.398026315789366,-13.373355263157919,13.586653789872322,-0.05242351973683975,-0.29235640533625784,0.2970193481285977,1213.0,820.0
560,7,1.4442060085837056,-10.012875536480692,10.116491857570132,0.031571948020982676,-0.2188925846447307,0.2211577525529915,1213.0,820.0
560,2,-11.258977149075008,-5.612622415669193,12.580385400466294,-0.24613375045338975,-0.1226981622536571,0.27502120306019373,1213.0,820.0
560,1,2.1133720930231448,-5.482558139534831,5.875779553127283,0.046200662144700415,-0.11985481266149756,0.12845106967531034,1213.0,820.0
628,4,15.754285714285743,6.394285714285729,17.00248241179112,0.3444061904761911,0.1397861904761908,0.3716931571688781,1276.0,825.0
628,9,4.058823529411711,-7.916666666666629,8.896497038386325,0.08873039215686158,-0.1730671296296288,0.1944873102558344,1276.0,825.0
628,1,17.468354430379804,-14.675949367088606,22.815058543223557,0.38187763713080297,-0.32083255977496483,0.498762529819915,1276.0,825.0
628,3,4.354709418837729,-7.607214428857674,8.765455235704215,0.09519878646181368,-0.16630215987530525,0.19162259084720046,1276.0,825.0
628,6,-11.150357995226841,-11.816229116945124,16.24665362361926,-0.24375921506232012,-0.25831589763988366,0.35516990004967663,1276.0,825.0
628,7,6.969135802469054,-19.413580246913625,20.62658362009111,0.15235305212619848,-0.42440243484225065,0.45092003636143624,1276.0,825.0
628,5,8.304020100502612,-12.170854271356802,14.733853654904935,0.18153510608598766,-0.26606839754327233,0.3220984118447274,1276.0,825.0
628,8,12.158904109589002,-8.509589041095865,14.840891307280678,0.2658071537290707,-0.18602907153729015,0.3244383738563859,1276.0,825.0
628,10,0.8503184713376868,-10.401273885350292,10.435973358569292,0.01858890658174332,-0.22738340410474112,0.2281419731442787,1276.0,825.0
628,2,4.355392156862763,-25.303921568627402,25.676017751810907,0.09521371187363874,-0.5531718409586046,0.5613062769631995,1276.0,825.0
844,9,-2.5305164319249798,1.0915492957745982,2.7559015362215598,-0.05531990088680442,0.023862480438183578,0.06024706969462132,1276.0,811.0
844,1,14.304147465437836,6.368663594470036,15.65785779385289,0.3127045570916549,0.13922606246799774,0.3422981689933951,1276.0,811.0
844,4,-1.3672248803827642,-3.7488038277512032,3.990342593374626,-0.02988905502392321,-0.0819530170122277,0.08723332280516197,1276.0,811.0
844,8,-1.5328282828281772,-3.06818181818187,3.429767078689132,-0.03350932940516043,-0.06707386363636476,0.07497851919245409,1276.0,811.0
